Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3174846,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_FMLE,2001,,,,,,,52.9 [52.1-53.8],52.91880839,52.08114336,53.75239126,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3175892,WHOSIS_000001,COUNTRY,GEO,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,74.5 [74.1-75.0],74.54981731,74.10046397,75.02468199,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3176273,WHOSIS_000001,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,74.3 [74.1-74.6],74.31336166,74.05518232,74.599484,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3177002,WHOSIS_000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,83.9,83.91381983,,,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3177817,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2002,,,,,,,64.1 [63.5-64.9],64.12497505,63.47058888,64.91544245,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3177991,WHOSIS_000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,86.6 [86.6-86.7],86.64297621,86.62942809,86.71019824,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3178395,WHOSIS_000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,81.7 [81.7-81.8],81.69439267,81.67013976,81.78829096,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3178864,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_FMLE,2000,,,,,,,67.1 [66.6-67.7],67.14497676,66.60921587,67.68702294,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3180572,WHOSIS_000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,72.0 [71.8-72.2],71.97923102,71.84278182,72.18825176,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3180827,WHOSIS_000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_MLE,2001,,,,,,,57.8 [57.2-58.5],57.75110666,57.18717573,58.48154138,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3181110,WHOSIS_000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2003,,,,,,,66.3 [65.5-67.1],66.32079097,65.49218023,67.11547686,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
3182694,WHOSIS_000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_MLE,2005,,,,,,,55.0 [54.3-56.0],55.00233198,54.32237664,56.01378804,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
3182733,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,62.5 [61.7-63.5],62.50155431,61.65759856,63.52973081,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3183804,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2013,,,,,,,74.7 [74.5-75.0],74.72307296,74.52209987,74.98017515,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3183955,WHOSIS_000001,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2017,,,,,,,69.2 [68.7-69.9],69.15427699,68.68571551,69.86319862,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3185218,WHOSIS_000001,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_FMLE,2001,,,,,,,53.5 [52.3-54.6],53.46434832,52.33274036,54.60519724,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3185634,WHOSIS_000001,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,73.6 [73.1-74.0],73.56285182,73.09067203,74.04071576,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3185822,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_MLE,2013,,,,,,,69.9 [69.6-70.3],69.87315576,69.60494644,70.31372957,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3186932,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,SEX_BTSX,2017,,,,,,,81.5 [81.5-81.6],81.52798471,81.5142561,81.60120752,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3187016,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2015,,,,,,,75.8 [75.7-75.9],75.78006578,75.68950672,75.9327336,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3187512,WHOSIS_000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2008,,,,,,,65.2 [64.9-65.5],65.15822045,64.90218756,65.47696761,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3188167,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,SEX_MLE,2000,,,,,,,69.3 [69.0-69.7],69.3135084,68.99604934,69.70442919,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3189339,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2006,,,,,,,58.1 [57.3-59.0],58.12355408,57.30676551,59.0117007,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3189516,WHOSIS_000001,COUNTRY,SYC,YEAR,AFR,Africa,SEX,SEX_FMLE,2009,,,,,,,76.7 [76.5-76.9],76.68288593,76.54903971,76.94837299,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
3189561,WHOSIS_000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,SEX_FMLE,2013,,,,,,,52.0 [50.7-53.5],52.02357923,50.72690815,53.48418097,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3189928,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,SEX_MLE,2017,,,,,,,56.0 [55.0-57.2],55.99035871,54.99379748,57.24156782,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3190591,WHOSIS_000001,REGION,AFR,YEAR,,,SEX,SEX_FMLE,2017,,,,,,,65.3 [64.6-66.2],65.2839679,64.57999205,66.17287676,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3190817,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_FMLE,2001,,,,,,,75.4 [74.9-76.2],75.39132447,74.88043375,76.16013451,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3190946,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_BTSX,2005,,,,,,,71.4 [71.0-71.7],71.36246208,71.0376874,71.69930904,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
3190977,WHOSIS_000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2012,,,,,,,71.5 [71.0-72.1],71.52119122,71.01357161,72.09760675,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3191280,WHOSIS_000001,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_FMLE,2016,,,,,,,77.0 [76.5-77.6],76.96084222,76.47182107,77.56144877,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3193146,WHOSIS_000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_BTSX,2013,,,,,,,76.2 [76.0-76.5],76.24143589,76.01381223,76.54670317,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3194747,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,72.7 [72.6-72.8],72.66889832,72.6345821,72.77345752,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3196234,WHOSIS_000001,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2003,,,,,,,60.6 [60.1-61.2],60.62673611,60.12288527,61.15936026,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
3196566,WHOSIS_000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_BTSX,2014,,,,,,,77.4 [77.1-77.6],77.36559952,77.11692704,77.64257713,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3197569,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2015,,,,,,,77.4 [77.1-77.9],77.43992598,77.13556298,77.86099643,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3198566,WHOSIS_000001,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_FMLE,2014,,,,,,,74.6 [74.2-75.2],74.62340981,74.21206595,75.16004198,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3198568,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2007,,,,,,,79.3 [78.9-79.7],79.25492339,78.93853106,79.67492875,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3198749,WHOSIS_000001,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2019,,,,,,,66.9 [66.1-67.9],66.89863946,66.1375731,67.8648177,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3199208,WHOSIS_000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,SEX_MLE,2006,,,,,,,52.2 [51.4-53.2],52.23275462,51.38839523,53.20636183,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3199472,WHOSIS_000001,COUNTRY,COM,YEAR,AFR,Africa,SEX,SEX_FMLE,2002,,,,,,,63.9 [63.1-64.8],63.94302908,63.13837284,64.79320536,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3200321,WHOSIS_000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,72.7 [72.1-73.4],72.72748515,72.09616492,73.36942179,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3201409,WHOSIS_000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2021,,,,,,,63.5 [62.4-64.8],63.49181929,62.4108295,64.75377984,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3202320,WHOSIS_000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2007,,,,,,,75.4 [75.0-75.8],75.37082526,75.04694932,75.82358687,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3202880,WHOSIS_000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,SEX_BTSX,2007,,,,,,,73.1 [73.0-73.3],73.12739174,73.01912272,73.26171596,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3204102,WHOSIS_000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_MLE,2011,,,,,,,76.9 [76.9-77.0],76.92826791,76.9029051,77.01211291,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3207153,WHOSIS_000001,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2010,,,,,,,75.5 [75.2-75.9],75.47356457,75.24164441,75.88159584,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3208043,WHOSIS_000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2002,,,,,,,76.9 [76.9-77.0],76.94317285,76.87295421,77.01339148,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3208254,WHOSIS_000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_FMLE,2006,,,,,,,76.8 [76.6-77.0],76.77190209,76.55759038,76.99700877,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3208774,WHOSIS_000001,REGION,SEAR,YEAR,,,SEX,SEX_BTSX,2004,,,,,,,65.6 [65.0-66.2],65.59142283,64.99014713,66.16123823,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3210768,WHOSIS_000001,COUNTRY,DNK,YEAR,EUR,Europe,SEX,SEX_FMLE,2014,,,,,,,82.4 [82.4-82.5],82.37363656,82.35304815,82.4602303,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3210950,WHOSIS_000001,COUNTRY,NER,YEAR,AFR,Africa,SEX,SEX_FMLE,2008,,,,,,,58.0 [57.0-59.0],57.95597332,56.95227232,59.04129653,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3211134,WHOSIS_000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,SEX_BTSX,2008,,,,,,,45.9 [45.0-47.0],45.90439498,44.96671916,47.02268825,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3211189,WHOSIS_000001,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_MLE,2002,,,,,,,66.3 [65.9-66.9],66.32718598,65.88028033,66.94736386,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3211325,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,75.2 [75.1-75.4],75.18860837,75.07889608,75.36907573,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3211361,WHOSIS_000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2008,,,,,,,80.8 [80.5-81.2],80.7993244,80.45904764,81.15681648,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3212086,WHOSIS_000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_FMLE,2011,,,,,,,82.8 [82.8-82.9],82.80999118,82.79528682,82.8875592,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3212170,WHOSIS_000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_FMLE,2017,,,,,,,62.5 [61.8-63.9],62.53117509,61.77696312,63.918438,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3212763,WHOSIS_000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_FMLE,2013,,,,,,,68.1 [67.3-68.8],68.06118635,67.25894225,68.84932435,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3213236,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_FMLE,2001,,,,,,,77.6 [77.5-77.7],77.55160653,77.46831342,77.70400971,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3214123,WHOSIS_000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_BTSX,2012,,,,,,,58.7 [57.8-59.7],58.68526361,57.82532207,59.66804117,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3215719,WHOSIS_000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2021,,,,,,,75.4 [75.1-75.8],75.39664085,75.06243672,75.80357517,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3216815,WHOSIS_000001,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,,,,,,,66.3 [65.5-67.4],66.34215068,65.53490569,67.42072106,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3219208,WHOSIS_000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,82.6 [82.6-82.7],82.64234014,82.62699571,82.72058411,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3219785,WHOSIS_000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2015,,,,,,,68.8 [68.1-69.5],68.76075231,68.10737936,69.54228364,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3221831,WHOSIS_000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2001,,,,,,,80.0 [79.9-80.1],80.00463633,79.92391556,80.0853571,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3222181,WHOSIS_000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2014,,,,,,,62.3 [61.2-63.3],62.25423095,61.19851388,63.30603328,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3222245,WHOSIS_000001,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2012,,,,,,,66.4 [66.0-66.9],66.43172159,65.97740379,66.94784874,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3222454,WHOSIS_000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_FMLE,2002,,,,,,,76.6 [76.6-76.7],76.6292678,76.57664466,76.74420649,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3223741,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2019,,,,,,,71.4 [70.5-72.3],71.36142995,70.54207707,72.2899795,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3223769,WHOSIS_000001,COUNTRY,TJK,YEAR,EUR,Europe,SEX,SEX_MLE,2017,,,,,,,71.6 [71.1-72.3],71.61254263,71.10035224,72.27808207,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3225651,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_MLE,2011,,,,,,,59.3 [58.6-60.1],59.2828285,58.61591586,60.07950659,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3225930,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_BTSX,2001,,,,,,,51.6 [50.8-52.4],51.59248612,50.78249837,52.41729943,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3227434,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2016,,,,,,,77.4 [77.3-77.5],77.37336206,77.30127598,77.52302873,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3227609,WHOSIS_000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2019,,,,,,,69.2 [68.7-69.8],69.17521966,68.73542462,69.75869336,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3229182,WHOSIS_000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2000,,,,,,,69.1 [68.7-69.6],69.05848368,68.65748486,69.58324593,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3229409,WHOSIS_000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,79.6 [79.0-80.5],79.64339676,78.95643557,80.53330546,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3229678,WHOSIS_000001,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_BTSX,2007,,,,,,,72.6 [72.4-72.8],72.6045072,72.44403203,72.79256915,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3229699,WHOSIS_000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,,,,,,,66.1 [65.6-66.7],66.13531761,65.56491528,66.70527994,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3230788,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_FMLE,2011,,,,,,,77.1 [77.1-77.2],77.11173032,77.05093214,77.24478708,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3231412,WHOSIS_000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_MLE,2017,,,,,,,59.0 [58.1-60.0],58.98170404,58.06363365,60.00903651,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3231628,WHOSIS_000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,77.8 [77.3-78.6],77.8451398,77.32959209,78.57178354,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3233368,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,66.0 [65.6-66.6],65.99103148,65.57933552,66.5818107,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3234266,WHOSIS_000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2009,,,,,,,50.6 [49.6-51.6],50.55505992,49.59154901,51.63443467,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
3235432,WHOSIS_000001,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_FMLE,2011,,,,,,,73.6 [73.2-74.0],73.5898636,73.1862465,74.00991756,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3235969,WHOSIS_000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2012,,,,,,,79.5 [79.3-79.9],79.53594634,79.25412129,79.94446313,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3236971,WHOSIS_000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2008,,,,,,,67.4 [66.8-68.2],67.41789147,66.75056875,68.21650119,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3237315,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_FMLE,2017,,,,,,,77.6 [77.4-77.8],77.55144986,77.40782519,77.77387244,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3237407,WHOSIS_000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_MLE,2009,,,,,,,54.3 [53.4-55.2],54.31167932,53.41129968,55.21375784,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
3240332,WHOSIS_000001,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_FMLE,2011,,,,,,,77.0 [76.9-77.2],77.04446153,76.91933904,77.23053276,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3240409,WHOSIS_000001,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,,,,,,,74.5 [73.9-75.2],74.45119684,73.89007105,75.19224116,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3241234,WHOSIS_000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_MLE,2019,,,,,,,74.0 [74.0-74.1],74.00310814,73.98432331,74.09186622,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
