SpatialDimType,SpatialDim,Dim1,TimeDim,NumericValue
COUNTRY,HND,Female,2011,71.72297014
COUNTRY,FRA,Both,2017,82.17093951
COUNTRY,LCA,Female,2017,80.04314771
COUNTRY,SEN,Female,2010,67.14985412
COUNTRY,BOL,Female,2014,72.52564624
COUNTRY,MLT,Both,2000,77.81522196
COUNTRY,VCT,Female,2007,75.63908345
COUNTRY,LAO,Male,2009,61.61900632
COUNTRY,FSM,Male,2007,61.64407671
COUNTRY,ROU,Both,2001,71.21463166
COUNTRY,KWT,Male,2019,80.27047894
COUNTRY,FJI,Male,2011,65.52164946
COUNTRY,FIN,Both,2019,81.64702187
COUNTRY,BDI,Female,2005,53.54568282
COUNTRY,CAN,Both,2018,81.73382897
COUNTRY,PAN,Female,2015,80.99567272
COUNTRY,FRA,Female,2009,84.16932329
COUNTRY,DEU,Male,2001,75.47778419
COUNTRY,TJK,Male,2006,66.62518621
COUNTRY,UKR,Both,2015,72.14894514
COUNTRY,MLT,Both,2014,81.45292313
COUNTRY,MNE,Male,2009,72.90905969
COUNTRY,LCA,Male,2008,72.03777679
COUNTRY,ROU,Male,2001,67.63496543
COUNTRY,GNQ,Both,2009,59.83637977
COUNTRY,FRA,Female,2003,82.39497204
COUNTRY,GRD,Female,2014,75.52627815
COUNTRY,SSD,Both,2021,58.57353884
COUNTRY,IND,Both,2017,70.06082604
COUNTRY,ERI,Female,2021,66.23751026
COUNTRY,NGA,Female,2018,64.17072958
COUNTRY,ZAF,Both,2008,53.91253666
COUNTRY,COM,Female,2020,69.69493975
COUNTRY,SOM,Female,2005,52.08483608
COUNTRY,SUR,Both,2005,71.23039924
COUNTRY,PRI,Male,2001,72.25707671
COUNTRY,BEL,Male,2011,77.63994665
COUNTRY,THA,Both,2000,71.0119193
COUNTRY,CHE,Female,2002,82.80968287
COUNTRY,GIN,Female,2001,55.54035197
COUNTRY,STP,Both,2010,68.81769379
REGION,EMR,Both,2008,67.59196827
COUNTRY,ARG,Female,2009,79.13289247
COUNTRY,BGR,Female,2018,78.39017632
COUNTRY,RUS,Both,2008,67.78990217
GLOBAL,GLOBAL,Both,2006,68.98465081
COUNTRY,CUB,Female,2021,76.50608604
COUNTRY,GIN,Both,2010,58.26432378
COUNTRY,LKA,Both,2012,75.63306733
COUNTRY,KEN,Both,2021,66.76221995
COUNTRY,JPN,Male,2008,79.5738695
COUNTRY,LTU,Both,2004,71.87471415
COUNTRY,ECU,Female,2000,75.93512073
COUNTRY,ALB,Both,2017,77.91038596
COUNTRY,KEN,Male,2013,60.66287275
COUNTRY,SDN,Female,2020,69.80875785
COUNTRY,LBR,Female,2006,58.93322957
COUNTRY,BHS,Both,2007,73.08736276
COUNTRY,ATG,Both,2004,75.37748429
COUNTRY,ETH,Female,2014,68.26946647
COUNTRY,VCT,Male,2005,70.23009858
COUNTRY,SYC,Female,2002,76.43799239
COUNTRY,NIC,Both,2004,75.88808385
COUNTRY,FRA,Male,2009,77.77675542
COUNTRY,BFA,Female,2014,62.87516128
COUNTRY,VCT,Female,2001,74.33844136
COUNTRY,COD,Both,2009,56.80885819
COUNTRY,IRQ,Female,2007,72.07460228
COUNTRY,AFG,Female,2005,57.01443306
COUNTRY,EGY,Male,2020,67.74804161
COUNTRY,TUR,Female,2015,79.28050221
COUNTRY,GNB,Both,2007,53.47365795
COUNTRY,VNM,Male,2021,69.72524095
COUNTRY,LVA,Female,2018,79.54039646
COUNTRY,ISR,Female,2018,84.43507848
COUNTRY,MDG,Female,2021,64.02700715
WORLDBANKINCOMEGROUP,WB_LMI,Female,2005,66.36883993
COUNTRY,GMB,Both,2014,63.57797414
COUNTRY,BHR,Male,2007,71.60547206
COUNTRY,SLV,Female,2016,78.1981442
COUNTRY,VCT,Female,2016,75.41892383
COUNTRY,FRA,Male,2000,75.23806125
COUNTRY,TGO,Male,2003,54.52576634
COUNTRY,ATG,Male,2006,73.22138912
COUNTRY,SRB,Both,2000,71.49721977
COUNTRY,MKD,Male,2021,70.85033239
COUNTRY,NER,Female,2011,59.42699991
COUNTRY,GRC,Female,2003,81.48889464
REGION,AMR,Female,2021,77.2721607
COUNTRY,NIC,Female,2016,80.55448372
COUNTRY,KGZ,Female,2015,75.20770957
COUNTRY,JPN,Both,2008,82.83288975
COUNTRY,CRI,Female,2018,82.96959503
COUNTRY,BGD,Female,2013,73.71865295
COUNTRY,PAK,Female,2009,64.76992478
COUNTRY,IND,Female,2012,69.95960732
COUNTRY,KWT,Both,2005,78.37752584
COUNTRY,GRD,Male,2019,70.45529704
COUNTRY,LTU,Male,2016,69.41001676
COUNTRY,BLZ,Male,2021,71.36484263
COUNTRY,ECU,Male,2018,75.04833577
COUNTRY,VNM,Both,2004,72.15340395
COUNTRY,NGA,Both,2016,62.04834174
COUNTRY,MDG,Male,2009,61.15022984
COUNTRY,HRV,Both,2021,76.8616792
COUNTRY,ZMB,Male,2001,44.2082075
COUNTRY,AFG,Male,2016,59.19898852
COUNTRY,TKM,Female,2019,72.54439505
COUNTRY,CHN,Female,2004,74.63519535
COUNTRY,TJK,Both,2018,73.49599296
COUNTRY,PSE,Both,2011,72.78320408
COUNTRY,MDG,Both,2021,62.9342555
COUNTRY,MLT,Both,2016,81.88080877
COUNTRY,MOZ,Both,2019,58.50505639
COUNTRY,COD,Male,2010,55.78017957
COUNTRY,GBR,Male,2011,78.75913732
COUNTRY,SGP,Female,2016,85.39855214
COUNTRY,MDG,Female,2005,61.82506686
COUNTRY,MLT,Male,2016,79.97816785
COUNTRY,VEN,Both,2001,73.89650756
COUNTRY,PSE,Both,2002,68.63142308
COUNTRY,MEX,Both,2007,75.52454869
COUNTRY,NPL,Male,2002,65.07652478
COUNTRY,PSE,Male,2005,67.43738612
COUNTRY,IRN,Both,2010,76.56624741
COUNTRY,POL,Both,2015,77.27808527
COUNTRY,ROU,Female,2001,74.89697935
COUNTRY,ROU,Female,2021,76.52390532
COUNTRY,TJK,Both,2002,66.94490991
COUNTRY,LBY,Both,2012,73.92406847
WORLDBANKINCOMEGROUP,WB_LI,Female,2007,60.4086449
COUNTRY,TUR,Both,2005,76.19636776
COUNTRY,YEM,Female,2014,70.60767126
COUNTRY,ZMB,Both,2018,61.41187871
COUNTRY,BDI,Female,2018,65.96567463
COUNTRY,MOZ,Both,2010,53.33150279
COUNTRY,GAB,Male,2020,62.6814666
COUNTRY,SWE,Male,2009,79.21913864
REGION,AFR,Male,2002,52.5273572
COUNTRY,KHM,Both,2001,60.02516946
COUNTRY,ERI,Female,2007,62.54931813
COUNTRY,AUT,Both,2021,80.99297519
COUNTRY,ECU,Male,2021,70.95068197
COUNTRY,CHN,Male,2021,74.9541357
WORLDBANKINCOMEGROUP,WB_LI,Female,2009,61.83990455
COUNTRY,TUR,Female,2002,78.42742026
COUNTRY,STP,Female,2002,65.41360734
COUNTRY,ARE,Female,2001,78.18237268
COUNTRY,ROU,Male,2021,69.20896236
COUNTRY,BDI,Both,2018,64.02759286
COUNTRY,IND,Both,2005,65.53031169
COUNTRY,BTN,Male,2002,67.32682374
COUNTRY,ETH,Both,2010,63.25475143
COUNTRY,DZA,Both,2009,75.06025654
COUNTRY,DEU,Male,2009,77.54704499
COUNTRY,CUB,Female,2010,79.90236783
COUNTRY,ETH,Male,2005,56.25801051
COUNTRY,GIN,Both,2018,60.65900972
COUNTRY,AFG,Both,2016,60.39366208
COUNTRY,LBN,Male,2009,75.57305402
COUNTRY,SLE,Male,2002,50.0743074
COUNTRY,PNG,Both,2004,63.6270316
COUNTRY,MEX,Male,2019,72.80039996
WORLDBANKINCOMEGROUP,WB_HI,Female,2004,81.29334279
COUNTRY,ISL,Both,2019,82.4706163
COUNTRY,NOR,Female,2003,81.736318
COUNTRY,ZWE,Both,2019,59.07171997
COUNTRY,NIC,Male,2002,72.86531531
COUNTRY,VNM,Female,2005,76.50080372
COUNTRY,ARG,Male,2010,72.51812338
COUNTRY,IRL,Male,2013,78.76674524
COUNTRY,SVN,Both,2010,79.54577335
WORLDBANKINCOMEGROUP,WB_LI,Both,2017,63.30409889
COUNTRY,KWT,Female,2001,80.18056441
COUNTRY,LVA,Male,2010,67.71198121
WORLDBANKINCOMEGROUP,WB_LMI,Female,2011,69.15066403
COUNTRY,LAO,Female,2020,71.5818933
COUNTRY,MYS,Male,2009,71.98250017
COUNTRY,GRD,Male,2003,67.35596561
COUNTRY,NGA,Both,2009,59.30198282
COUNTRY,CHN,Both,2000,70.83886138
COUNTRY,UZB,Male,2004,60.91712638
COUNTRY,GNQ,Male,2003,54.84077675
COUNTRY,TTO,Male,2017,70.72572151
COUNTRY,ITA,Both,2010,81.89505601
COUNTRY,NAM,Both,2012,61.49462249
COUNTRY,MYS,Both,2021,72.8101035
COUNTRY,URY,Both,2007,75.38115954
COUNTRY,VNM,Male,2010,68.12783248
COUNTRY,CIV,Male,2004,51.35178571
COUNTRY,EGY,Female,2005,72.20408558
COUNTRY,SVK,Female,2019,80.90340137
COUNTRY,COG,Male,2004,55.57335039
COUNTRY,STP,Male,2006,65.6085843
COUNTRY,BRN,Male,2010,75.60564257
COUNTRY,PHL,Female,2011,74.12877675
COUNTRY,ZAF,Female,2013,64.92198742
REGION,SEAR,Male,2003,64.00768126
COUNTRY,TTO,Both,2009,72.84103384
COUNTRY,MAR,Male,2008,71.19507419
COUNTRY,CZE,Both,2013,78.1114359
REGION,AMR,Female,2014,79.5073337
COUNTRY,LBY,Female,2018,75.5969343
COUNTRY,CPV,Male,2006,69.74384872
COUNTRY,BRN,Both,2021,76.92260844
COUNTRY,SYC,Both,2017,73.0936681
COUNTRY,ARE,Female,2018,82.05215662
COUNTRY,SAU,Female,2008,74.38712223
COUNTRY,MNE,Both,2020,75.47582429
COUNTRY,MWI,Female,2007,54.14788997
WORLDBANKINCOMEGROUP,WB_HI,Both,2018,80.68924788
COUNTRY,ISL,Female,2010,83.32115274
COUNTRY,SDN,Male,2003,62.3208249
COUNTRY,KGZ,Male,2006,63.1712011
COUNTRY,STP,Both,2017,71.25615442
COUNTRY,CPV,Female,2012,77.63655828
COUNTRY,HUN,Both,2015,75.5700037
COUNTRY,UGA,Both,2014,63.49406001
COUNTRY,SWE,Male,2003,77.81346661
COUNTRY,AGO,Both,2000,49.36774351
COUNTRY,JPN,Female,2016,86.91722293
COUNTRY,GBR,Both,2001,77.95184342
COUNTRY,COL,Both,2000,72.53854433
COUNTRY,AFG,Both,2003,56.08520691
REGION,AFR,Female,2000,54.46751281
COUNTRY,CZE,Both,2000,75.0301441
COUNTRY,GAB,Both,2020,65.12601321
COUNTRY,USA,Male,2014,76.66792041
COUNTRY,SWZ,Male,2007,42.24003351
COUNTRY,CHN,Male,2002,69.13713856
COUNTRY,MRT,Male,2013,69.34380111
COUNTRY,MDV,Female,2009,76.35807874
COUNTRY,BIH,Both,2005,76.54879498
COUNTRY,FRA,Female,2015,84.71993232
COUNTRY,LBR,Female,2005,57.89539029
COUNTRY,SWZ,Male,2017,50.55256376
COUNTRY,QAT,Male,2012,74.01731254
COUNTRY,PHL,Male,2017,65.98689007
COUNTRY,BOL,Female,2019,73.7928509
COUNTRY,THA,Both,2016,76.9976755
COUNTRY,GRC,Both,2006,79.74258324
COUNTRY,PAN,Male,2021,74.35268157
COUNTRY,FRA,Female,2010,84.34407168
COUNTRY,CRI,Female,2008,82.70379607
COUNTRY,BHR,Female,2014,76.43169498
COUNTRY,BHS,Female,2004,75.11284426
COUNTRY,LVA,Female,2004,75.92399892
COUNTRY,BOL,Male,2015,71.04926573
COUNTRY,PRY,Female,2020,78.23179187
COUNTRY,DNK,Both,2016,80.71406105
COUNTRY,ESP,Female,2017,85.21017946
REGION,EMR,Male,2010,66.72699778
COUNTRY,KOR,Female,2014,85.2254383
COUNTRY,IRQ,Male,2002,67.46953813
COUNTRY,MWI,Both,2017,62.5519407
COUNTRY,TJK,Female,2005,70.14621755
COUNTRY,COM,Both,2001,62.70292188
COUNTRY,SWE,Both,2018,82.20163712
COUNTRY,BRB,Male,2013,75.09703682
COUNTRY,MDV,Both,2006,73.36205884
COUNTRY,JOR,Male,2001,74.40232218
COUNTRY,HUN,Both,2001,72.40337452
COUNTRY,ZAF,Male,2004,50.63682364
COUNTRY,NZL,Male,2014,79.46031865
REGION,SEAR,Both,2010,68.21992604
COUNTRY,LTU,Both,2021,74.13314711
COUNTRY,TGO,Both,2013,60.71230247
COUNTRY,DOM,Male,2003,70.61631606
COUNTRY,AUT,Both,2004,79.11359324
COUNTRY,SLE,Both,2014,55.83770997
COUNTRY,PER,Male,2020,69.45852441
COUNTRY,BGR,Male,2019,71.52314924
COUNTRY,SLE,Both,2016,58.75068972
COUNTRY,LUX,Male,2005,76.91509741
COUNTRY,SGP,Male,2021,81.57605503
COUNTRY,ISR,Both,2009,81.12924437
COUNTRY,JAM,Female,2017,75.43163223
COUNTRY,COG,Male,2003,54.53602114
COUNTRY,AGO,Female,2017,64.27574643
COUNTRY,ISL,Both,2004,80.76637117
COUNTRY,PNG,Female,2010,65.86369079
COUNTRY,TON,Both,2011,72.18060639
COUNTRY,TUN,Female,2011,78.86343227
COUNTRY,BGR,Female,2006,76.20679085
COUNTRY,CAN,Both,2000,79.08864173
COUNTRY,VUT,Female,2020,70.94140764
COUNTRY,SLB,Male,2008,61.75377135
COUNTRY,NPL,Female,2005,69.50226222
COUNTRY,LBR,Both,2013,61.38474407
COUNTRY,BDI,Male,2019,62.36845109
COUNTRY,TLS,Female,2002,64.56965067
COUNTRY,BEN,Female,2009,63.17793982
COUNTRY,JOR,Female,2005,72.71007122
COUNTRY,VCT,Both,2010,73.48342047
COUNTRY,MNE,Female,2006,76.68040772
COUNTRY,LSO,Male,2017,48.36610004
COUNTRY,ZWE,Both,2013,56.08364808
COUNTRY,BLR,Male,2021,68.06073365
COUNTRY,CPV,Female,2020,78.1800866
COUNTRY,NER,Male,2005,54.14607903
COUNTRY,ISL,Female,2007,82.86313338
COUNTRY,DEU,Male,2015,78.11601135
COUNTRY,NAM,Female,2017,65.54015095
COUNTRY,KHM,Male,2007,62.30630242
COUNTRY,BFA,Male,2012,57.11169334
COUNTRY,VNM,Both,2017,73.40138207
COUNTRY,HUN,Male,2017,72.49248429
COUNTRY,MDV,Male,2013,74.79399204
COUNTRY,TCD,Both,2013,57.01481483
COUNTRY,NAM,Male,2015,58.80554263
COUNTRY,SDN,Male,2001,61.74202337
COUNTRY,NGA,Male,2006,56.24882266
COUNTRY,MDG,Both,2014,63.22596923
COUNTRY,CPV,Male,2003,68.26431037
COUNTRY,COL,Both,2020,76.17457612
COUNTRY,UGA,Both,2000,48.8900405
COUNTRY,JAM,Both,2013,74.2198557
REGION,AMR,Female,2016,79.434621
COUNTRY,NAM,Female,2021,63.44307317
COUNTRY,IRN,Male,2006,73.24182884
COUNTRY,BLR,Male,2000,63.18998054
COUNTRY,SWE,Female,2019,84.24257133
COUNTRY,MLI,Both,2012,59.27099434
COUNTRY,GNQ,Male,2017,59.72318605
COUNTRY,FRA,Female,2006,83.77597704
COUNTRY,PAN,Male,2008,73.90982858
COUNTRY,BHR,Both,2010,73.86198294
COUNTRY,KAZ,Male,2003,59.36855305
COUNTRY,GRC,Both,2001,78.82217341
COUNTRY,LTU,Female,2019,80.81523162
COUNTRY,IRL,Female,2013,82.6377059
COUNTRY,YEM,Both,2005,65.75114077
COUNTRY,BEN,Male,2008,58.39722232
COUNTRY,COL,Both,2012,76.94484313
COUNTRY,RUS,Female,2000,72.14309144
COUNTRY,BGR,Female,2013,78.42357631
COUNTRY,LCA,Male,2017,72.48712776
COUNTRY,TZA,Both,2013,64.03254511
COUNTRY,LBN,Both,2002,76.55400992
COUNTRY,BHR,Both,2009,73.40666919
COUNTRY,TKM,Male,2019,65.69781955
COUNTRY,MRT,Female,2010,68.3449953
COUNTRY,ERI,Both,2008,59.61833756
COUNTRY,TKM,Both,2005,65.28550391
COUNTRY,MOZ,Male,2012,51.39306652
COUNTRY,NIC,Female,2018,81.13623286
COUNTRY,GMB,Both,2001,59.40248243
COUNTRY,FRA,Male,2015,78.96164995
COUNTRY,MKD,Male,2004,71.49359502
COUNTRY,IRN,Female,2009,78.36187806
COUNTRY,FSM,Both,2016,65.5242044
COUNTRY,AGO,Female,2016,64.23261549
COUNTRY,CYP,Female,2006,82.01596571
COUNTRY,CAF,Male,2003,44.31648563
COUNTRY,USA,Both,2003,76.98967151
COUNTRY,BEL,Male,2019,79.50239621
COUNTRY,MDG,Male,2010,61.44198871
COUNTRY,ERI,Male,2010,57.41407148
COUNTRY,SOM,Male,2000,47.18542024
REGION,WPR,Female,2021,80.51378972
COUNTRY,MUS,Female,2009,76.68447664
COUNTRY,FRA,Male,2019,79.773758
COUNTRY,SVK,Female,2008,78.78247449
COUNTRY,IDN,Both,2013,70.05398814
COUNTRY,KAZ,Female,2002,70.54125621
COUNTRY,WSM,Male,2021,69.07190741
COUNTRY,ARM,Female,2001,75.03658316
COUNTRY,BHS,Female,2005,75.71258446
COUNTRY,YEM,Female,2008,68.84448509
COUNTRY,KGZ,Female,2004,70.36807333
COUNTRY,SLE,Both,2010,54.97106845
COUNTRY,LBY,Both,2015,72.65332031
COUNTRY,MOZ,Female,2018,61.13492861
COUNTRY,GBR,Both,2012,80.64107832
COUNTRY,IND,Male,2001,62.53734683
COUNTRY,BRN,Both,2018,76.40808264
COUNTRY,PHL,Both,2019,69.42943033
COUNTRY,GIN,Female,2000,55.11607884
COUNTRY,MNG,Both,2005,65.26255095
COUNTRY,ISR,Female,2014,83.57399712
COUNTRY,QAT,Female,2005,73.10240231
COUNTRY,MLI,Female,2002,54.05037462
COUNTRY,BLR,Female,2013,77.8380913
COUNTRY,OMN,Male,2017,72.01827359
COUNTRY,KEN,Both,2017,65.61126491
COUNTRY,ARE,Both,2014,80.64754288
COUNTRY,BTN,Both,2018,73.75301201
COUNTRY,SEN,Female,2004,63.0297986
COUNTRY,SLV,Both,2009,74.00196009
COUNTRY,GNB,Male,2008,52.06876115
COUNTRY,AZE,Male,2019,73.37946114
COUNTRY,LBN,Female,2021,77.4956995
COUNTRY,KEN,Female,2010,63.13132468
COUNTRY,KAZ,Male,2016,67.9260475
COUNTRY,BGR,Both,2017,74.71989724
COUNTRY,UZB,Female,2008,67.90255876
COUNTRY,SAU,Male,2007,71.44917216
COUNTRY,BEN,Male,2018,61.38720955
COUNTRY,BHR,Female,2007,73.54332362
COUNTRY,VNM,Both,2003,72.11217075
COUNTRY,MEX,Both,2008,75.08739804
COUNTRY,GNQ,Female,2016,62.08515483
COUNTRY,MLT,Male,2010,78.20018212
COUNTRY,KHM,Female,2019,72.15942832
COUNTRY,BHR,Male,2016,75.02627335
COUNTRY,CHL,Female,2003,80.26653337
COUNTRY,GMB,Female,2007,62.91790427
COUNTRY,AUT,Male,2007,77.25044927
COUNTRY,GUY,Both,2010,66.14634849
COUNTRY,UZB,Male,2017,68.17345282
COUNTRY,BRA,Both,2021,72.38840694
COUNTRY,SLV,Both,2019,74.28004903
COUNTRY,WSM,Male,2014,68.85912854
COUNTRY,CAF,Male,2008,46.8453852
COUNTRY,AUS,Male,2015,80.4061322
COUNTRY,TJK,Female,2006,70.45866152
COUNTRY,DOM,Female,2020,77.52154922
COUNTRY,ROU,Male,2009,69.75102646
COUNTRY,URY,Female,2011,80.36552944
COUNTRY,BOL,Male,2021,62.87421268
COUNTRY,IRL,Both,2000,76.41796785
COUNTRY,ESP,Both,2005,80.00981734
COUNTRY,BOL,Both,2006,69.1623043
COUNTRY,TJK,Female,2011,72.34620519
WORLDBANKINCOMEGROUP,WB_LMI,Both,2013,67.72575062
COUNTRY,FIN,Male,2013,77.79555673
COUNTRY,CYP,Both,2021,81.912741
COUNTRY,SRB,Male,2016,73.12497359
COUNTRY,BHR,Both,2015,75.75082454
COUNTRY,PAN,Female,2017,81.16922487
COUNTRY,THA,Female,2019,80.6373351
COUNTRY,JAM,Female,2013,76.13576313
COUNTRY,PRY,Male,2009,72.12376973
COUNTRY,SWE,Female,2016,83.63114184
COUNTRY,KAZ,Female,2011,73.86945559
COUNTRY,AUS,Male,2001,77.59837914
COUNTRY,CIV,Male,2008,54.77067595
COUNTRY,SLV,Female,2000,75.88718849
COUNTRY,TZA,Female,2000,53.8391923
COUNTRY,SLV,Female,2018,79.10839635
COUNTRY,MDA,Male,2008,63.62876562
COUNTRY,ECU,Male,2015,74.6889949
COUNTRY,BHS,Female,2017,76.31429679
COUNTRY,WSM,Both,2005,70.24626535
COUNTRY,KGZ,Female,2013,74.69966081
COUNTRY,GRD,Female,2000,76.45471759
COUNTRY,IND,Both,2002,64.16827815
REGION,WPR,Female,2020,81.10573156
COUNTRY,LKA,Female,2012,78.99675507
COUNTRY,OMN,Female,2012,77.21611988
COUNTRY,ZMB,Both,2000,44.52713939
COUNTRY,KAZ,Both,2016,72.39593644
COUNTRY,IND,Female,2007,67.66658988
COUNTRY,BIH,Both,2016,77.13183233
COUNTRY,CHE,Female,2010,84.18307192
COUNTRY,PRK,Male,2014,68.10649824
COUNTRY,AFG,Male,2004,56.32996533
COUNTRY,QAT,Female,2018,79.62140406
COUNTRY,BEN,Male,2015,60.25391539
COUNTRY,ZMB,Female,2003,48.04394395
COUNTRY,BLZ,Both,2003,71.80038956
COUNTRY,LVA,Both,2009,72.66145576
COUNTRY,NLD,Male,2014,79.79577947
COUNTRY,BEL,Female,2016,83.3917427
COUNTRY,GMB,Female,2004,61.98437593
COUNTRY,LVA,Both,2016,74.95310955
COUNTRY,MLI,Both,2019,61.83290988
COUNTRY,COD,Male,2018,59.32275301
REGION,EMR,Female,2013,70.43124224
COUNTRY,PAN,Both,2002,76.2835354
COUNTRY,VEN,Female,2006,78.7454931
COUNTRY,SSD,Female,2010,60.45241701
COUNTRY,KHM,Both,2004,62.73254827
COUNTRY,AZE,Female,2017,76.94866817
REGION,AMR,Male,2014,74.1646091
COUNTRY,ITA,Female,2005,83.06200341
COUNTRY,BRN,Both,2008,76.7179356
COUNTRY,KHM,Male,2003,59.3796157
COUNTRY,NOR,Both,2018,82.44230107
COUNTRY,BOL,Male,2018,71.78449167
COUNTRY,CZE,Female,2012,80.9195654
COUNTRY,SVN,Male,2020,77.68356315
COUNTRY,GIN,Both,2008,57.53628959
COUNTRY,GMB,Male,2016,62.12603074
COUNTRY,PRT,Both,2008,79.19526814
COUNTRY,MDG,Male,2007,60.56400385
COUNTRY,SVN,Male,2019,78.56708068
COUNTRY,MLT,Female,2010,82.64960269
COUNTRY,EST,Female,2018,82.29886597
COUNTRY,NLD,Male,2017,79.99212275
COUNTRY,SLV,Female,2013,78.26868244
COUNTRY,DNK,Male,2008,76.51759239
COUNTRY,SDN,Female,2007,66.90455604
REGION,WPR,Male,2020,74.57916808
COUNTRY,BFA,Both,2015,60.94298433
COUNTRY,JOR,Male,2000,74.07818568
COUNTRY,FSM,Both,2008,64.49273801
COUNTRY,COD,Female,2001,54.71502859
COUNTRY,TJK,Both,2020,70.55595856
COUNTRY,LSO,Female,2004,45.61006596
COUNTRY,MAR,Both,2004,71.03043411
COUNTRY,IND,Both,2019,70.72711152
COUNTRY,FSM,Female,2001,66.73039978
COUNTRY,TGO,Male,2016,59.64633768
REGION,WPR,Male,2017,74.17989162
COUNTRY,LUX,Female,2014,84.12926826
COUNTRY,PRK,Both,2000,62.51800133
COUNTRY,IRQ,Female,2008,72.89495859
COUNTRY,MLT,Female,2008,82.15950901
COUNTRY,MKD,Female,2011,77.0151221
COUNTRY,ATG,Female,2017,77.03858781
COUNTRY,GIN,Both,2012,58.88851718
COUNTRY,FRA,Both,2016,82.13202442
COUNTRY,BRA,Male,2005,69.75536802
COUNTRY,DEU,Female,2009,82.37435335
COUNTRY,GNB,Male,2015,55.15439389
COUNTRY,LCA,Female,2003,77.02925365
COUNTRY,YEM,Both,2021,65.76206783
COUNTRY,TCD,Both,2014,57.46459955
COUNTRY,FIN,Female,2020,84.15926945
COUNTRY,FJI,Male,2001,64.03510422
COUNTRY,TON,Female,2018,75.51795579
COUNTRY,CRI,Both,2011,80.26271645
COUNTRY,COG,Both,2011,61.13100658
COUNTRY,ERI,Female,2005,61.48811162
COUNTRY,DJI,Male,2015,62.20475666
COUNTRY,ITA,Female,2011,84.12261029
COUNTRY,TUN,Both,2021,74.06842662
COUNTRY,YEM,Male,2013,66.988926
COUNTRY,NZL,Female,2009,82.34074291
COUNTRY,ROU,Both,2007,73.13558178
COUNTRY,FIN,Both,2002,78.12614307
COUNTRY,NLD,Female,2016,82.80133007
COUNTRY,GNB,Male,2018,56.14199575
COUNTRY,WSM,Both,2010,70.48867026
COUNTRY,SRB,Male,2000,68.68336551
COUNTRY,ZMB,Both,2001,44.99215514
WORLDBANKINCOMEGROUP,WB_LI,Male,2009,58.52479178
COUNTRY,BRA,Female,2016,78.07058788
COUNTRY,ISR,Female,2019,84.31971616
COUNTRY,MRT,Female,2013,69.15189896
REGION,WPR,Both,2020,77.70194212
COUNTRY,GEO,Both,2021,71.24038597
COUNTRY,LTU,Female,2003,77.42740055
COUNTRY,HRV,Both,2013,77.85314853
COUNTRY,SVN,Both,2008,78.89957706
COUNTRY,PHL,Female,2014,74.07172111
COUNTRY,CAF,Female,2019,55.89381458
COUNTRY,GHA,Both,2015,64.33720534
COUNTRY,PAN,Both,2004,76.4816701
COUNTRY,CAN,Male,2017,79.76316331
COUNTRY,JAM,Both,2008,70.6377363
COUNTRY,KAZ,Both,2001,64.70931637
COUNTRY,MKD,Female,2008,76.35641727
COUNTRY,RUS,Female,2016,76.8136795
REGION,EUR,Both,2006,74.11279931
COUNTRY,MAR,Female,2010,73.05657361
COUNTRY,LBR,Female,2007,59.68966553
COUNTRY,YEM,Female,2004,66.8078959
COUNTRY,BEL,Both,2011,80.16687766
COUNTRY,DEU,Male,2010,77.77691729
COUNTRY,ARM,Both,2016,74.40594896
COUNTRY,TZA,Female,2011,63.70336487
COUNTRY,VCT,Both,2017,73.09125438
COUNTRY,UGA,Both,2005,54.81013228
COUNTRY,USA,Male,2009,76.15974206
REGION,EUR,Male,2021,73.25065916
COUNTRY,CYP,Male,2019,80.20225205
COUNTRY,TON,Male,2002,68.36392051
COUNTRY,ARG,Male,2003,70.70497823
COUNTRY,LBN,Both,2007,77.46682627
COUNTRY,COD,Female,2013,60.77548744
COUNTRY,COG,Female,2019,63.0786517
WORLDBANKINCOMEGROUP,WB_HI,Female,2015,82.8530413
COUNTRY,TCD,Female,2009,56.65239518
COUNTRY,CYP,Both,2000,78.83247264
COUNTRY,IRN,Both,2012,77.0924022
COUNTRY,AGO,Male,2000,46.96798178
COUNTRY,BEL,Both,2018,81.2494226
COUNTRY,HRV,Male,2000,71.04989982
COUNTRY,CMR,Female,2018,63.37927758
COUNTRY,CAN,Both,2021,81.58276248
COUNTRY,CHN,Male,2004,69.54784634
COUNTRY,ESP,Both,2018,82.76765981
COUNTRY,LTU,Male,2006,65.00644748
COUNTRY,GTM,Both,2016,72.23492224
COUNTRY,BIH,Both,2002,76.09726725
COUNTRY,BGR,Female,2019,78.62409466
COUNTRY,BOL,Male,2020,64.395249
COUNTRY,HRV,Male,2007,72.34643633
COUNTRY,PNG,Both,2016,66.19035356
COUNTRY,OMN,Both,2005,73.361458
COUNTRY,FRA,Female,2001,82.55624193
COUNTRY,NAM,Male,2005,50.71184886
COUNTRY,MEX,Male,2009,72.5257014
COUNTRY,DJI,Female,2014,65.15565391
COUNTRY,PAN,Male,2002,73.44204446
COUNTRY,GBR,Male,2000,75.49113499
COUNTRY,ERI,Female,2014,65.1703518
COUNTRY,LBY,Female,2001,75.80973554
COUNTRY,PRK,Female,2012,73.31660702
COUNTRY,BGR,Male,2011,70.59388684
COUNTRY,NZL,Female,2004,81.0764761
COUNTRY,NGA,Male,2010,58.42441906
